"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";MPN;Sexo;"Rango de edad"
batman;Batman;"Bustos y Figuras";Medida;10;Color;Blanco;;;550.00;390.00;0.05;12.00;12.00;12.00;;imp-15;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
david-lapicero;;;Medida;11;Color;Cobalto;;;2,130.00;1,570.00;0.15;12.00;12.00;12.00;;imp-81;;;;;;;;;;;;
david-lapicero;;;Medida;11;Color;Cobre;;;2,130.00;1,570.00;0.15;12.00;12.00;12.00;;imp-81;;;;;;;;;;;;
david-lapicero;;;Medida;11;Color;Dorado;;;2,130.00;1,570.00;0.15;12.00;12.00;12.00;;imp-81;;;;;;;;;;;;
david-lapicero;;;Medida;11;Color;Fucsia;;;2,130.00;1,570.00;0.15;12.00;12.00;12.00;;imp-81;;;;;;;;;;;;
david-lapicero;;;Medida;11;Color;Gris;;;2,130.00;1,570.00;0.15;12.00;12.00;12.00;;imp-81;;;;;;;;;;;;
david-lapicero;;;Medida;11;Color;"Gris Claro";;;2,130.00;1,570.00;0.15;12.00;12.00;12.00;;imp-81;;;;;;;;;;;;
david-lapicero;;;Medida;11;Color;"Gris Metalizado";;;2,130.00;1,570.00;0.15;12.00;12.00;12.00;;imp-81;;;;;;;;;;;;
david-lapicero;;;Medida;11;Color;Kriptonita;;;2,130.00;1,570.00;0.15;12.00;12.00;12.00;;imp-81;;;;;;;;;;;;
david-lapicero;;;Medida;11;Color;Piedra;;;2,090.00;1,680.00;0.00;0.00;0.00;0.00;;imp-81;;;;;;;;;;;;
david-lapicero;;;Medida;11;Color;Naranja;;;2,130.00;1,570.00;0.15;12.00;12.00;12.00;;imp-81;;;;;;;;;;;;
david-lapicero;;;Medida;11;Color;Rojo;;;2,130.00;1,570.00;0.15;12.00;12.00;12.00;;imp-81;;;;;;;;;;;;
david-lapicero;;;Medida;11;Color;Rosa;;;2,130.00;1,570.00;0.15;12.00;12.00;12.00;;imp-81;;;;;;;;;;;;
david-lapicero;;;Medida;11;Color;Verde;;;2,130.00;1,570.00;0.15;12.00;12.00;12.00;;imp-81;;;;;;;;;;;;
david-lapicero;;;Medida;11;Color;Violeta;;;2,130.00;1,570.00;0.15;12.00;12.00;12.00;;imp-81;;;;;;;;;;;;
bulldog-frances-low-poly;"Bulldog Frances Low Poly";Animales;Medida;12;Color;Blanco;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
bulldog-frances-low-poly;;;Medida;12;Color;Negro;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Acqua;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Amarillo;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Azul;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Celeste;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Chocolate;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Cobalto;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Cobre;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Dorado;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Fucsia;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Gris;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;"Gris Claro";;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;"Gris Metalizado";;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Kriptonita;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;"Natural Traslúcido";;;510.00;;0.06;0.00;0.00;0.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Naranja;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Piedra;;;710.00;;0.00;0.00;0.00;0.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Rojo;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Rosa;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Verde;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;12;Color;Violeta;;;700.00;;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Blanco;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Negro;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Acqua;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Amarillo;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Azul;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Celeste;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Chocolate;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Cobalto;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Cobre;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Dorado;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Fucsia;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Gris;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;"Gris Claro";;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;"Gris Metalizado";;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Kriptonita;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;"Natural Traslúcido";;;1,060.00;;0.06;0.00;0.00;0.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Naranja;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Rojo;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Piedra;;;1,650.00;;0.00;0.00;0.00;0.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Rosa;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Verde;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
bulldog-frances-low-poly;;;Medida;21;Color;Violeta;;;1,630.00;1,200.00;0.06;12.00;12.00;12.00;;imp-49;;;;;;;;;;;;
soporte-tablet-y-cargador;"Soporte Tablet y Cargador";"Escritorio > Gadgets";Color;Blanco;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"3d, impresion 3d, mar del plata impresion 3d, mardel3d";;;Mardel3D;SI;;;
soporte-tablet-y-cargador;;;Color;Negro;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Acqua;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Amarillo;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Azul;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Celeste;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Chocolate;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Cobalto;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Cobre;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Dorado;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Fucsia;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Gris;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;"Gris Claro";;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;"Gris Metalizado";;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Kriptonita;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Piedra;;;;;1,620.00;;0.00;0.00;0.00;0.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Naranja;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Rojo;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Rosa;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Verde;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
soporte-tablet-y-cargador;;;Color;Violeta;;;;;1,020.00;;0.10;12.00;12.00;12.00;;imp-83;;;;;;;;;;;;
diego-maradona;"Diego Maradona";"Bustos y Figuras";Medida;10;Color;Blanco;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
diego-maradona;;;Medida;10;Color;Negro;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Acqua;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Amarillo;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Azul;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Celeste;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Chocolate;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Cobalto;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Cobre;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Dorado;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Fucsia;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Gris;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;"Gris Claro";;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;"Gris Metalizado";;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Kriptonita;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Naranja;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Piedra;;;920.00;;0.00;0.00;0.00;0.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Rojo;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Rosa;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Verde;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;10;Color;Violeta;;;890.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Blanco;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Negro;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Acqua;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Amarillo;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Azul;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Celeste;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Chocolate;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Cobalto;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Cobre;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Dorado;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Fucsia;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Gris;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;"Gris Claro";;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;"Gris Metalizado";;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Kriptonita;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Naranja;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Rojo;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Piedra;;;1,400.00;;0.05;0.00;0.00;0.00;;;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Rosa;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Verde;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
diego-maradona;;;Medida;15;Color;Violeta;;;1,580.00;;0.05;12.00;12.00;12.00;;imp-21;;;;;;;;;;;;
robert-plant-1;"Robert Plant 1";"Jardín > Macetas > Robert Plant";Medida;8;Color;Blanco;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.<br />
<br />
8: 8cm alto x 5,5cm di&aacute;metro<br />
10: 10cm alto x 7cm di&aacute;metro&nbsp;<br />
12: 12cm alto x 9 cm di&aacute;metro<br />
15: 15cm alto x 11cm di&aacute;metro<br />
17: 17cm alto x 13cm di&aacute;metro<br />
<br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
robert-plant-1;;;Medida;8;Color;Negro;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Acqua;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Amarillo;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Azul;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Celeste;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Chocolate;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Cobalto;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Cobre;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Dorado;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Fucsia;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Gris;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;"Gris Claro";;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;"Gris Metalizado";;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Piedra;;;460.00;;0.00;0.00;0.00;0.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Kriptonita;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Naranja;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Rojo;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Rosa;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Verde;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;8;Color;Violeta;;;450.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Blanco;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Negro;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Acqua;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Amarillo;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Azul;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Celeste;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Chocolate;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Cobalto;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Cobre;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Dorado;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Fucsia;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Gris;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Piedra;;;630.00;;0.00;0.00;0.00;0.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;"Gris Claro";;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;"Gris Metalizado";;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Kriptonita;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Naranja;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Rojo;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Rosa;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Verde;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;10;Color;Violeta;;;650.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;12;Color;Blanco;;;860.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;12;Color;Negro;;;860.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;12;Color;Acqua;;;860.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;12;Color;Amarillo;;;860.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;12;Color;Azul;;;860.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;12;Color;Celeste;;;860.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;12;Color;Chocolate;;;860.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;12;Color;Cobalto;;;860.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;12;Color;Cobre;;;860.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;12;Color;Dorado;;;860.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;12;Color;Piedra;;;960.00;;0.00;0.00;0.00;0.00;;imp-30;;;;;;;;;;;;
robert-plant-1;;;Medida;12;Color;Fucsia;;;860.00;;0.04;12.00;12.00;12.00;;imp-30;;;;;;;;;;;;
